"111年度臺灣鯨豚族群調查計畫","2022","08","30","目視調查","121.62040","23.67264","花蓮縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","50-60","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","08","30","目視調查","121.55183","23.52561","花蓮縣","種","長吻飛旋海豚","長吻飛旋海豚","Stenella longirostris","","200-250","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","08","30","目視調查","121.53613","23.51682","花蓮縣","種","小抹香鯨","小抹香鯨","Kogia breviceps","","2","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Kogiidae","小抹香鯨科","Kogia","小抹香鯨屬"
"111年度臺灣鯨豚族群調查計畫","2022","08","30","目視調查","121.53858","23.50890","花蓮縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","3","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","08","30","目視調查","121.50686","23.49549","花蓮縣","種","長吻飛旋海豚","長吻飛旋海豚","Stenella longirostris","","無法判斷","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","16","目視調查","121.54452","23.13025","臺東縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","5-7","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","16","目視調查","121.51112","23.22074","臺東縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","8","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","16","目視調查","121.48978","23.27108","臺東縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","40-50","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","16","目視調查","121.49967","23.27914","臺東縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","8-10","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","16","目視調查","121.53444","23.31072","臺東縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","7-9","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","16","目視調查","121.64715","23.38464","臺東縣","屬","小抹香鯨屬","小抹香鯨屬","Kogia spp.","","2-3","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Kogia","小抹香鯨屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","19","目視調查","121.53991","23.49858","花蓮縣","種","長吻飛旋海豚","長吻飛旋海豚","Stenella longirostris","","60-80","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","19","目視調查","121.57537","23.58544","花蓮縣","種","長吻飛旋海豚","長吻飛旋海豚","Stenella longirostris","","50-100","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","19","目視調查","121.66167","23.95526","花蓮縣","種","長吻飛旋海豚","長吻飛旋海豚","Stenella longirostris","","80-120","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","28","目視調查","121.56627","23.49009","花蓮縣","屬","瓶鼻海豚","瓶鼻海豚","Tursiops spp.","","150-200","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Tursiops","寬吻海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","28","目視調查","121.61036","23.53469","花蓮縣","種","弗氏海豚","弗氏海豚","Lagenodelphis hosei","","150-200","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Lagenodelphis","沙撈越海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","28","目視調查","121.61036","23.53469","花蓮縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","10-20","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","28","目視調查","121.63510","23.66824","花蓮縣","種","熱帶斑海豚","熱帶斑海豚","Stenella attenuata","","60-80","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","28","目視調查","121.72082","23.91604","花蓮縣","種","熱帶斑海豚","熱帶斑海豚","Stenella attenuata","","80","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","28","目視調查","121.70306","23.96411","花蓮縣","屬","瓶鼻海豚","瓶鼻海豚","Tursiops spp.","","120-200","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Tursiops","寬吻海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","29","目視調查","121.63417","23.94540","花蓮縣","種","長吻飛旋海豚","長吻飛旋海豚","Stenella longirostris","","180-200","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Stenella","原海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","29","目視調查","121.57633","23.72976","花蓮縣","屬","瓶鼻海豚","瓶鼻海豚","Tursiops spp.","","40-50","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Tursiops","寬吻海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","29","目視調查","121.57017","23.52438","花蓮縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","15-20","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","29","目視調查","121.55600","23.51779","花蓮縣","種","瑞氏海豚","瑞氏海豚","Grampus griseus","","16-18","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Grampus","灰海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","09","30","目視調查","122.00790","25.41119","基隆市","屬","瓶鼻海豚","瓶鼻海豚","Tursiops spp.","","18-25","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","Delphinidae","海豚科","Tursiops","寬吻海豚屬"
"111年度臺灣鯨豚族群調查計畫","2022","10","26","目視調查","121.98817","24.86766","宜蘭縣","目","未知鯨豚","未知鯨豚","Unknown","","3","隻","Animalia","動物界","Chordata","脊索動物門","Mammalia","哺乳綱","Artiodactyla","偶蹄目","","","",""
